"","TeamPage","Rank","Name","Games","Wins","Losses","Ties","PointsFor","PointsAgainst","HE","SD","FE","SE"
"410","https://www.curlingzone.com/team.php?teamid=140623&profileid=&view=OOM&OOMweek=37#1",410,"Jaroslav Vedral","4","2","2",NA,"7.93","6.55","0.43","0.31","0.78","0.15"
"411","https://www.curlingzone.com/team.php?teamid=141984&profileid=&view=OOM&OOMweek=37#1",411,"Aaron Thompson","8","3","5",NA,"5.52","8.51","0.23","0.32","0.48","0.18"
"412","https://www.curlingzone.com/team.php?teamid=137738&profileid=&view=OOM&OOMweek=37#1",412,"Neil Gallant","12","2","10",NA,"4.89","8.51","0.15","0.39","0.48","0.23"
"413","https://www.curlingzone.com/team.php?teamid=141814&profileid=&view=OOM&OOMweek=37#1",413,"Nicholas Servant","4","2","2",NA,"5.71","8.57","0.25","0.38","0.6","0.08"
"414","https://www.curlingzone.com/team.php?teamid=141813&profileid=&view=OOM&OOMweek=37#1",414,"Ken Robichaud","4","2","2",NA,"7.42","8.39","0.27","0.27","0.46","0.19"
"415","https://www.curlingzone.com/team.php?teamid=143963&profileid=&view=OOM&OOMweek=37#1",415,"Benjamin Randall","7","3","4",NA,"6.83","7.3","0.3","0.3","0.47","0.24"
"416","https://www.curlingzone.com/team.php?teamid=143959&profileid=&view=OOM&OOMweek=37#1",416,"Daniel Casper","7","3","4",NA,"6","7.5","0.22","0.46","0.63","0.24"
"417","https://www.curlingzone.com/team.php?teamid=142773&profileid=&view=OOM&OOMweek=37#1",417,"Shun Tanaka","5","3","2",NA,"7.03","5.68","0.35","0.3","0.8","0.29"
"418","https://www.curlingzone.com/team.php?teamid=142304&profileid=&view=OOM&OOMweek=37#1",418,"Shaun Parsons","4","2","2",NA,"6.57","6.86","0.4","0.22","0.6","0.29"
"419","https://www.curlingzone.com/team.php?teamid=143895&profileid=&view=OOM&OOMweek=37#1",419,"Mitchell Schut","7","4","3",NA,"7.35","6.62","0.38","0.19","0.48","0.31"
"420","https://www.curlingzone.com/team.php?teamid=143890&profileid=&view=OOM&OOMweek=37#1",420,"Eddie MacKenzie","7","4","3",NA,"7.87","6.72","0.44","0.3","0.58","0.26"
"421","https://www.curlingzone.com/team.php?teamid=146672&profileid=&view=OOM&OOMweek=37#1",421,"Jacob Reid","7","2","5",NA,"7.97","9.06","0.35","0.32","0.33","0.23"
"422","https://www.curlingzone.com/team.php?teamid=144551&profileid=&view=OOM&OOMweek=37#1",422,"Jacob Holder","7","3","4",NA,"7.12","8.31","0.42","0.23","0.4","0.21"
"423","https://www.curlingzone.com/team.php?teamid=144543&profileid=&view=OOM&OOMweek=37#1",423,"Orrin Carson","7","3","4",NA,"6.36","6.97","0.36","0.24","0.41","0.18"
"424","https://www.curlingzone.com/team.php?teamid=146669&profileid=&view=OOM&OOMweek=37#1",424,"Carter Babij","7","2","5",NA,"7.35","8.82","0.29","0.34","0.43","0.33"
"425","https://www.curlingzone.com/team.php?teamid=145309&profileid=&view=OOM&OOMweek=37#1",425,"Kotaro Noguchi","8","1","7",NA,"4.49","9.57","0.15","0.51","0.45","0.15"
"426","https://www.curlingzone.com/team.php?teamid=136312&profileid=&view=OOM&OOMweek=37#1",426,"Martin Patry","10","2","8",NA,"5.94","9.28","0.21","0.44","0.35","0.29"
"427","https://www.curlingzone.com/team.php?teamid=139951&profileid=&view=OOM&OOMweek=37#1",427,"Marc Strasser","5","1","4",NA,"3.75","11.25","0.05","0.67","0.57","0.27"
"428","https://www.curlingzone.com/team.php?teamid=139949&profileid=&view=OOM&OOMweek=37#1",428,"Stefan Signer","5","1","4",NA,"7.67","12","0.29","0.4","0.11","0.33"
"429","https://www.curlingzone.com/team.php?teamid=139912&profileid=&view=OOM&OOMweek=37#1",429,"Brett Behm","7","2","5",NA,"5.83","8.67","0.18","0.44","0.5","0.21"
"430","https://www.curlingzone.com/team.php?teamid=140527&profileid=&view=OOM&OOMweek=37#1",430,"Jason Chang","9","1","8",NA,"5.75","11.75","0.2","0.34","0.24","0.18"
"431","https://www.curlingzone.com/team.php?teamid=137394&profileid=&view=OOM&OOMweek=37#1",431,"Guy Charette","9","3","6",NA,"6.18","9.82","0.16","0.58","0.67","0.33"
"432","https://www.curlingzone.com/team.php?teamid=143239&profileid=&view=OOM&OOMweek=37#1",432,"Ryan Spielman","5","2","3",NA,"6.28","6.74","0.14","0.3","0.54","0.35"
"433","https://www.curlingzone.com/team.php?teamid=143466&profileid=&view=OOM&OOMweek=37#1",433,"Jamie Cochrane","5","2","3",NA,"8","7.75","0.33","0.19","0.43","0.33"
"434","https://www.curlingzone.com/team.php?teamid=135596&profileid=&view=OOM&OOMweek=37#1",434,"Daiki Shikano","4","1","3",NA,"4.44","9.63","0.14","0.5","0.5","0.15"
"435","https://www.curlingzone.com/team.php?teamid=139610&profileid=&view=OOM&OOMweek=37#1",435,"Mathieu Gravel","5","2","3",NA,"7.33","11","0.31","0.46","0.44","0.35"
"436","https://www.curlingzone.com/team.php?teamid=139619&profileid=&view=OOM&OOMweek=37#1",436,"Paulo Bienvenue","6","2","4",NA,"5","11.56","0.22","0.47","0.4","0.15"
"437","https://www.curlingzone.com/team.php?teamid=134675&profileid=&view=OOM&OOMweek=37#1",437,"Jason Smith","14","4","18",NA,"0.49","13.24","0.06","0.42","0.41","0.04"
"438","https://www.curlingzone.com/team.php?teamid=141479&profileid=&view=OOM&OOMweek=37#1",438,"Carter Bryant","4","1","3",NA,"4.44","9.63","0.15","0.38","0.44","0.07"
"439","https://www.curlingzone.com/team.php?teamid=141730&profileid=&view=OOM&OOMweek=37#1",439,"Nicholas Bissonnette","4","1","3",NA,"5.86","10.69","0.27","0.47","0.63","0.25"
"440","https://www.curlingzone.com/team.php?teamid=137999&profileid=&view=OOM&OOMweek=37#1",440,"Dayne Gagnon","9","3","6",NA,"6.06","8.59","0.24","0.26","0.42","0.18"
"441","https://www.curlingzone.com/team.php?teamid=140841&profileid=&view=OOM&OOMweek=37#1",441,"Jared Palanuik","4","1","3",NA,"7.42","9.35","0.46","0.29","0.36","0.18"
"442","https://www.curlingzone.com/team.php?teamid=145190&profileid=&view=OOM&OOMweek=37#1",442,"Johan Engqvist","4","1","3",NA,"6.33","7.67","0.25","0.33","0.38","0.25"
"443","https://www.curlingzone.com/team.php?teamid=145203&profileid=&view=OOM&OOMweek=37#1",443,"Niclas Perem","4","1","3",NA,"8.13","7.81","0.25","0.31","0.4","0.38"
"444","https://www.curlingzone.com/team.php?teamid=139450&profileid=&view=OOM&OOMweek=37#1",444,"Kirill Surovov","7","2","5",NA,"5","8.96","0.19","0.56","0.55","0.33"
"445","https://www.curlingzone.com/team.php?teamid=140962&profileid=&view=OOM&OOMweek=37#1",445,"Alex Pokras","8","1","7",NA,"5.39","8.55","0.22","0.32","0.42","0.29"
"446","https://www.curlingzone.com/team.php?teamid=139820&profileid=&view=OOM&OOMweek=37#1",446,"Mike Farbelow","4","1","3",NA,"4","11","0.08","0.67","0.33","0.25"
"447","https://www.curlingzone.com/team.php?teamid=137688&profileid=&view=OOM&OOMweek=37#1",447,"Eirik Oey","9","1","8",NA,"5.19","8.23","0.26","0.36","0.43","0.23"
"448","https://www.curlingzone.com/team.php?teamid=141366&profileid=&view=OOM&OOMweek=37#1",448,"Brad Wainikka","3","1","2",NA,"6.54","8.46","0.25","0.17","0.4","0.21"
"449","https://www.curlingzone.com/team.php?teamid=141368&profileid=&view=OOM&OOMweek=37#1",449,"Corey Anderson","5","1","4",NA,"6.67","9.44","0.31","0.24","0.36","0.16"
"450","https://www.curlingzone.com/team.php?teamid=137759&profileid=&view=OOM&OOMweek=37#1",450,"Jesse McCullough","4","1","3",NA,"6.4","9.2","0.11","0.22","0.5","0.38"
"451","https://www.curlingzone.com/team.php?teamid=138221&profileid=&view=OOM&OOMweek=37#1",451,"William Kuran","4","1","3",NA,"6.3","8.89","0.17","0.33","0.25","0.33"
"452","https://www.curlingzone.com/team.php?teamid=136177&profileid=&view=OOM&OOMweek=37#1",452,"Jim Wilson","4","1","3",NA,"6.4","8","0.15","0.57","0.67","0.36"
"453","https://www.curlingzone.com/team.php?teamid=134768&profileid=&view=OOM&OOMweek=37#1",453,"Nik Geller","8","1","7",NA,"4.26","12.98","0.12","0.46","0.38","0.16"
"454","https://www.curlingzone.com/team.php?teamid=138054&profileid=&view=OOM&OOMweek=37#1",454,"Daniel Vanveghel","4","1","3",NA,"5.86","8.62","0.31","0.31","0.22","0.25"
"455","https://www.curlingzone.com/team.php?teamid=143970&profileid=&view=OOM&OOMweek=37#1",455,"Wesley Wendling","7","2","5",NA,"6.56","8.28","0.21","0.32","0.59","0.24"
"456","https://www.curlingzone.com/team.php?teamid=143961&profileid=&view=OOM&OOMweek=37#1",456,"Daniel Murray","7","2","5",NA,"6.09","7.54","0.3","0.34","0.52","0.19"
"457","https://www.curlingzone.com/team.php?teamid=142623&profileid=&view=OOM&OOMweek=37#1",457,"Tyler Marshall","4","1","3",NA,"4.69","6.25","0.21","0.37","0.7","0.23"
"458","https://www.curlingzone.com/team.php?teamid=144288&profileid=&view=OOM&OOMweek=37#1",458,"Anthony Neufeld","5","2","3",NA,"8.16","9.47","0.55","0.35","0.43","0.11"
"459","https://www.curlingzone.com/team.php?teamid=144382&profileid=&view=OOM&OOMweek=37#1",459,"Liam Marin","9","1","8",NA,"6.4","7.79","0.27","0.24","0.4","0.24"
"460","https://www.curlingzone.com/team.php?teamid=137023&profileid=&view=OOM&OOMweek=37#1",460,"Hiromitsu Kuriyama","6","2","4",NA,"7.07","8.78","0.32","0.36","0.6","0.21"
"461","https://www.curlingzone.com/team.php?teamid=142762&profileid=&view=OOM&OOMweek=37#1",461,"Ken Kanai","5","2","3",NA,"6.49","6.22","0.25","0.33","0.33","0.5"
"462","https://www.curlingzone.com/team.php?teamid=137691&profileid=&view=OOM&OOMweek=37#1",462,"Rune Steen Hansen","3","1","2",NA,"5.79","11.05","0.1","0.45","0.33","0.25"
"463","https://www.curlingzone.com/team.php?teamid=146265&profileid=&view=OOM&OOMweek=37#1",463,"Tobias Linneberg","3","1","2",NA,"10.5","11.5","0.56","0.3","0","0.2"
"464","https://www.curlingzone.com/team.php?teamid=146287&profileid=&view=OOM&OOMweek=37#1",464,"Vidar Hansen","3","1","2",NA,"6.11","12.22","0","0.67","0.5","0.56"
"465","https://www.curlingzone.com/team.php?teamid=146278&profileid=&view=OOM&OOMweek=37#1",465,"Ingebrigt Bjornstad","3","1","2",NA,"9.5","8","0.56","0.22","0.57","0.27"
"466","https://www.curlingzone.com/team.php?teamid=146268&profileid=&view=OOM&OOMweek=37#1",466,"Johan Hostmaelingen","3","1","2",NA,"10.5","10.5","0.67","0.2","0.29","0.3"
"467","https://www.curlingzone.com/team.php?teamid=135109&profileid=&view=OOM&OOMweek=37#1",467,"John Wilson","3","1","2",NA,"6.5","10.5","0.23","0.36","0.33","0"
"468","https://www.curlingzone.com/team.php?teamid=145072&profileid=&view=OOM&OOMweek=37#1",468,"Aleksandr Burdakov","4","2","2",NA,"6.54","8.85","0.08","0.64","0.5","0.58"
"469","https://www.curlingzone.com/team.php?teamid=145075&profileid=&view=OOM&OOMweek=37#1",469,"Maksim Shibilkin","4","2","2",NA,"5.86","5.52","0.23","0.47","0.83","0.5"
"470","https://www.curlingzone.com/team.php?teamid=145073&profileid=&view=OOM&OOMweek=37#1",470,"Artem Karetnikov","4","2","2",NA,"7.86","7.5","0.29","0.31","0.29","0.42"
"471","https://www.curlingzone.com/team.php?teamid=142252&profileid=&view=OOM&OOMweek=37#1",471,"Paul Scinocca","5","1","4",NA,"5.48","11.19","0.22","0.52","0.43","0.11"
"472","https://www.curlingzone.com/team.php?teamid=142158&profileid=&view=OOM&OOMweek=37#1",472,"Patrick Martin","5","2","3",NA,"6","7.14","0.27","0.26","0.67","0.19"
